name,datetime,Mean Area-Weighted Radiance,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Delhi,2014-04-11,18.65448494,36,17.4,27.9,33.3,17.4,26.8,6.1,28.3,0,0,0,,,,,24.9,297.8,1009.6,1,3.4,316.8,27.3,10,,2014-04-11 6:00:18,2014-04-11 18:44:37,0.37,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42181099999"
Delhi,2014-04-12,20.11556336,38,20,29.4,35.8,20,28.4,9.6,32.5,0,0,0,,,,,11.2,300.4,1007.9,24.8,3.1,254.2,21.9,7,,2014-04-12 5:59:13,2014-04-12 18:45:10,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999,remote"
Delhi,2014-04-13,18.50985835,32.2,23.8,27.9,31.5,23.8,27.3,11,36,0.34,100,4.17,rain,,,46.4,27.7,74.6,1009.5,60,3.2,255.4,22.1,9,,2014-04-13 5:58:08,2014-04-13 18:45:44,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42182099999,VIDP,42181099999"
Delhi,2014-04-14,16.05308579,33.1,22.7,27.9,32.9,22.7,27.4,12.1,39,0,0,0,,,,,14.3,53.3,1011.3,63.9,2.9,231,19.9,7,,2014-04-14 5:57:04,2014-04-14 18:46:18,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999,remote"
Delhi,2014-04-15,16.05170397,36.1,22.2,29.6,35.8,22.2,28.9,12.9,39.6,0,0,0,,,,,11.2,11,1010.3,39.6,2.4,277.9,24,10,,2014-04-15 5:56:00,2014-04-15 18:46:53,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999,remote"
Delhi,2014-04-16,19.14352148,35,21.7,27.8,33,21.7,27.4,13.5,44.9,2,100,4.17,rain,,,,17.3,356,1008.8,50.9,2.7,292.4,25.2,9,,2014-04-16 5:54:57,2014-04-16 18:47:27,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42182099999,VIDP,42181099999,remote"
Delhi,2014-04-17,20.11631665,32.4,22,27.4,31,22,27,12.5,41,0,0,0,,,,35.3,24.1,66.2,1007.3,38.3,2.7,286.9,24.9,9,,2014-04-17 5:53:55,2014-04-17 18:48:01,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999,remote"
Delhi,2014-04-18,19.7482061,28.6,19.1,24.8,29.6,19.1,24.9,14.9,55.4,7,100,4.17,rain,,,37.1,18.4,94.1,1011.3,66.4,3.4,208.9,17.9,8,,2014-04-18 5:52:53,2014-04-18 18:48:36,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42182099999,VIDP,42181099999,remote"
Delhi,2014-04-19,18.39534599,33,20,25.8,33.3,20,25.7,14.7,52.8,0,0,0,,,,,13,69.5,1011.9,54.5,2.4,299.9,25.9,9,,2014-04-19 5:51:52,2014-04-19 18:49:11,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999"
Delhi,2014-04-20,20.09023023,35,20.4,28.2,32.7,20.4,27.3,11.4,40.4,0,0,0,,,,,13,321.8,1011.4,35.6,2.3,319.4,27.6,10,,2014-04-20 5:50:52,2014-04-20 18:49:45,0.68,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"42182099999,VIDP,42181099999"
Delhi,2014-04-21,20.14954536,37,20.6,29.1,34.4,20.6,28,8.5,30.6,0,0,0,,,,29.5,16.9,289.5,1010.8,35.5,2.5,307.8,26.5,9,,2014-04-21 5:49:52,2014-04-21 18:50:20,0.71,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42182099999,VIDP,42181099999"
Delhi,2014-04-22,17.90817498,37.4,23,30.1,34.9,23,28.9,8.5,28,0,0,0,,,,33.5,25.3,308.1,1012.6,18.9,2.8,294.7,25.5,10,,2014-04-22 5:48:53,2014-04-22 18:50:55,0.75,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42181099999"
Delhi,2014-04-23,16.00531488,37,23,30,34.7,23,29,10.1,31,0,0,0,,,,,16.6,290.6,1010.3,28.2,2.7,302,26.1,10,,2014-04-23 5:47:55,2014-04-23 18:51:30,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999"
Delhi,2014-04-24,15.9089202,38,22.8,31,35.6,22.8,29.9,9.9,30.5,0,0,0,,,,29.5,22.3,296.8,1007.2,0.5,2.3,317.6,27.5,10,,2014-04-24 5:46:57,2014-04-24 18:52:06,0.82,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42181099999"
Delhi,2014-04-25,16.60654245,38.6,22.7,31.6,37.4,22.7,30.6,10.5,29.4,0,0,0,,,,29.5,20.2,304.7,1007.2,8.7,2.7,302.7,26.1,9,,2014-04-25 5:46:01,2014-04-25 18:52:41,0.86,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42181099999"
Delhi,2014-04-26,17.43613831,39,24.2,32.3,36.7,24.2,31.2,10.9,29.1,0,0,0,,,,,20.1,292.2,1006.9,35.9,2.8,304.4,26.4,10,,2014-04-26 5:45:05,2014-04-26 18:53:17,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999"
Delhi,2014-04-27,17.47433701,40,23.6,31.5,37.2,23.6,30.3,9.6,29.4,0,0,0,,,,,21.3,292.8,1008,14.4,3,334.3,29,10,,2014-04-27 5:44:10,2014-04-27 18:53:52,0.93,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42181099999"
Delhi,2014-04-28,15.18692723,41,21,32.5,37.9,21,31,7.2,23.9,0,0,0,,,,37.1,24.6,303.5,1006.9,0,2.7,338.1,29.2,10,,2014-04-28 5:43:16,2014-04-28 18:54:28,0.96,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42181099999,remote"
Delhi,2014-04-29,13.90686538,41,23.9,33.5,39.1,23.9,32,8.3,24.3,0,0,0,,,,33.5,24.3,290.1,1005.4,0,2.5,329.7,28.5,10,,2014-04-29 5:42:23,2014-04-29 18:55:04,0,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42181099999,remote"
Delhi,2014-04-30,14.60364037,43.6,25.1,34.5,43.6,25.1,32.9,7.3,21.8,0,0,0,,,,,17.3,286.1,1005.1,0,3,326,28.2,10,,2014-04-30 5:41:31,2014-04-30 18:55:40,0.03,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42181099999"
Delhi,2014-05-01,14.95106852,43,26.2,34.9,42.1,26.2,33.2,7.8,21.3,0,0,0,,,,,16.3,284.8,1003.4,23.2,2.9,326.1,27.9,10,,2014-05-01 5:40:39,2014-05-01 18:56:16,0.06,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"42182099999,VIDP,42181099999"
Delhi,2014-05-02,18.53832676,42.1,27.4,34.7,39.7,26.6,33,8.1,21.2,0.2,100,4.17,rain,,,33.5,18.4,272.6,1002.7,57.9,2.8,306.6,26.4,10,,2014-05-02 5:39:49,2014-05-02 18:56:52,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42182099999,VIDP,42181099999"
Delhi,2014-05-03,15.67087014,37.2,27,31.8,38.6,26.8,31,12.3,31.4,0,0,0,,,,37.1,20.6,133.1,1005.1,68.1,3.4,295,25.6,10,,2014-05-03 5:39:00,2014-05-03 18:57:28,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999"
Delhi,2014-05-04,15.76689106,39,24.9,32.6,38.2,24.9,31.6,12,30.8,0,0,0,,,,27.7,11.2,202.9,1003.9,46.5,3,307.6,26.6,10,,2014-05-04 5:38:11,2014-05-04 18:58:04,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999"
Delhi,2014-05-05,18.2580608,36,25,31.5,36.1,25,31,14.3,37.9,12.76,100,4.17,rain,,,27.7,16,139.4,1006.1,59,3.5,308,26.5,10,,2014-05-05 5:37:24,2014-05-05 18:58:41,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42182099999,VIDP,42181099999"
Delhi,2014-05-06,14.55933439,34.1,26,30.2,36.5,26,31.2,18.8,52.7,0,0,0,,,,,18.8,95.1,1008.2,63.3,3.5,275.9,23.9,9,,2014-05-06 5:36:38,2014-05-06 18:59:17,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999"
Delhi,2014-05-07,13.11137053,38,25.5,32.2,39,25.5,33.1,17.5,44.1,0,0,0,,,,,11.2,137.8,1006,30.5,3.1,291.7,25.1,9,,2014-05-07 5:35:53,2014-05-07 18:59:54,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999"
Delhi,2014-05-08,15.64133322,40.1,25,32.3,38.6,25,32.3,15.5,41.6,5.104,100,4.17,rain,,,37.1,25.9,310.4,1003.9,39.8,2.3,318.3,27.5,10,,2014-05-08 5:35:09,2014-05-08 19:00:30,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42182099999,VIDP,42181099999,remote"
Delhi,2014-05-09,13.81715834,38,23.2,31.2,37,23.2,30.3,12.4,36.7,0,0,0,,,,,17.6,281,1002,23.7,2.9,325.9,28.2,10,,2014-05-09 5:34:26,2014-05-09 19:01:07,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999"
Delhi,2014-05-10,17.28883069,39,25,31.4,38.1,25,30.7,13.1,35.6,0.34,100,4.17,rain,,,46.4,27.7,353.9,1001.4,34.3,2.4,318.3,27.5,10,,2014-05-10 5:33:44,2014-05-10 19:01:43,0.35,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"42182099999,VIDP,42181099999"
Delhi,2014-05-11,17.20834347,35,24.1,29.5,35.9,24.1,29.4,14.9,42.6,0,0,0,,,,,17.4,340.5,1004.9,56,2.9,306.2,26.5,10,,2014-05-11 5:33:04,2014-05-11 19:02:19,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999"
Delhi,2014-05-12,18.81583602,34,25,28.3,33.3,25,28.4,16.8,51.7,0.595,100,4.17,rain,,,31.3,26.4,302.8,1005.8,58.4,4.5,293.9,25.5,10,,2014-05-12 5:32:24,2014-05-12 19:02:56,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,VIDP,42181099999"
Delhi,2014-05-13,17.44324573,29.8,18,24.9,31.4,18,25.2,18.6,69.4,8.359,100,8.33,rain,,,,27.7,5.3,1008.2,61.8,3,219.3,18.8,7,,2014-05-13 5:31:46,2014-05-13 19:03:32,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"42182099999,VIDP,42181099999"
Delhi,2014-05-14,15.95409288,32,20,26.5,32.1,20,26.7,17.7,61.6,3.403,100,4.17,rain,,,37.1,18.4,304,1007.7,57.5,3.2,274.1,23.6,9,,2014-05-14 5:31:09,2014-05-14 19:04:08,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42182099999,VIDP,42181099999"
Delhi,2014-05-15,14.85627171,35,23,28.9,34.3,23,29,16.7,50.4,0,0,0,,,,,20.6,278.9,1005.6,27.8,2.4,273.7,23.6,9,,2014-05-15 5:30:33,2014-05-15 19:04:44,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999"
Delhi,2014-05-16,14.5435987,36.5,25,30.7,36,25,30.6,16.5,45.8,0,0,0,,,,,19.5,292.4,1004.5,7.7,3.2,317.3,27.5,10,,2014-05-16 5:29:59,2014-05-16 19:05:20,0.55,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42181099999"
Delhi,2014-05-17,15.88004144,37,25,30.4,37.4,25,30.7,16.9,46.7,0,0,0,,,,46.4,27.2,315.7,1007.7,38,3,310.1,26.7,9,,2014-05-17 5:29:25,2014-05-17 19:05:56,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999"
Delhi,2014-05-18,17.4068442,39,25,31.9,39.2,25,31.7,15.6,41.6,0,0,0,,,,33.5,23.6,301.9,1008,13.1,2.8,320.9,27.8,10,,2014-05-18 5:28:53,2014-05-18 19:06:32,0.62,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42181099999"
Delhi,2014-05-19,15.60776406,38,25.5,32.2,36.6,25.5,31.4,13,33.8,0,0,0,,,,37.1,21.6,309.1,1008,0,3.1,333.8,28.8,10,,2014-05-19 5:28:23,2014-05-19 19:07:08,0.66,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42181099999"
Delhi,2014-05-20,14.2849529,40.5,26.1,33.2,38.6,26.1,32.3,12.4,30.5,0,0,0,,,,33.5,20,300.7,1006.3,12.4,3.2,328.9,28.6,10,,2014-05-20 5:27:53,2014-05-20 19:07:43,0.7,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42181099999,remote"
Delhi,2014-05-21,14.48781493,38,26.3,33.1,38,26.3,32.2,12.5,30.2,0,0,0,,,,33.5,22.5,299.2,1004,3.8,3.3,338.9,29.3,10,,2014-05-21 5:27:25,2014-05-21 19:08:18,0.75,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42181099999"
Delhi,2014-05-22,14.57916991,42,25.4,33.9,40.1,25.4,33.1,12.1,29.7,0,0,0,,,,33.5,24,295,1001.4,0,3.1,342.9,29.6,10,,2014-05-22 5:26:58,2014-05-22 19:08:53,0.77,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42181099999"
Delhi,2014-05-23,17.27570188,43,27.4,35.3,44.3,28.2,34.9,13.6,29.4,0.425,100,4.17,rain,,,40.7,27.3,225.9,1000.6,40.7,3,303.9,26,9,,2014-05-23 5:26:32,2014-05-23 19:09:27,0.8,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"42182099999,VIDP,42181099999"
Delhi,2014-05-24,17.27524359,40,25.1,32.3,42.1,25.1,32.4,15.4,39.1,7.656,100,4.17,rain,,,37.1,21.8,126.5,1004.6,46.3,3.8,312.1,27,10,,2014-05-24 5:26:08,2014-05-24 19:10:02,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42182099999,VIDP,42181099999,remote"
Delhi,2014-05-25,17.08139225,39,23.6,32,39.7,23.6,32.1,16,42.9,0,0,0,,,,48.2,22.3,158.1,1006.1,42.4,3.8,328.6,28.5,10,,2014-05-25 5:25:45,2014-05-25 19:10:35,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999,remote"
Delhi,2014-05-26,13.78170478,36,23,29.8,39,23,30.5,18.3,52.9,11.058,100,4.17,rain,,,33.5,15.8,98.5,1008.2,21.1,4.2,334.4,29,10,,2014-05-26 5:25:24,2014-05-26 19:11:09,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42182099999,VIDP,42181099999"
Delhi,2014-05-27,13.42970292,39,25.6,32.7,39.1,25.6,33.5,17.7,44.8,0,0,0,,,,,14.8,108.2,1006.4,3.3,3.1,330,28.4,10,,2014-05-27 5:25:04,2014-05-27 19:11:42,0.95,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42181099999"
Delhi,2014-05-28,15.03764259,42.1,27,34.9,40.8,28.9,35.1,15.4,36,0,0,0,,,,27.7,18.4,292.2,1003,0,3.3,330.6,28.8,10,,2014-05-28 5:24:45,2014-05-28 19:12:15,0.98,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42181099999"
Delhi,2014-05-29,13.28423638,44,28.1,36.3,44,30.4,37.2,16.1,34.5,0,0,0,,,,,15.8,347.3,1001.1,0.2,3.1,338.1,29.2,10,,2014-05-29 5:24:27,2014-05-29 19:12:47,0,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42181099999"
Delhi,2014-05-30,13.12401505,45,30,35.9,49.3,30.8,37,16.5,34.6,0.51,100,4.17,rain,,,37.1,28.8,271.8,1000.3,22.7,1.9,310.2,27,9,,2014-05-30 5:24:11,2014-05-30 19:13:19,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42182099999,VIDP,42181099999,remote"
Delhi,2014-05-31,16.39284636,41.6,28.1,34.8,45.7,29.5,35.9,17.1,37.6,0,0,0,,,,33.5,16.8,289.9,1000.9,46.2,2.2,321.7,27.7,10,,2014-05-31 5:23:56,2014-05-31 19:13:50,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999"
Delhi,2014-06-01,15.5717748,41.2,25,32.9,39.9,25,33.3,17,41.3,0.2,100,4.17,rain,,,40.7,48.6,307.7,1003.7,56.7,3.3,325.6,28.3,10,,2014-06-01 5:23:43,2014-06-01 19:14:21,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42182099999,VIDP,42181099999,remote"
Delhi,2014-06-02,15.98037669,40.1,26.5,33.7,42.7,26.5,33.9,15.3,34.8,0,0,0,,,,,15,322.9,1004.8,10.9,2.7,333.6,28.7,10,,2014-06-02 5:23:31,2014-06-02 19:14:51,0.15,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42181099999"
Delhi,2014-06-03,15.61448656,42,27.4,35.2,41.9,27.8,35.4,15.2,34.3,0,0,0,,,,33.5,20.5,289.6,1001.7,11.2,2.6,336.4,29.2,10,,2014-06-03 5:23:20,2014-06-03 19:15:20,0.18,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42181099999"
Delhi,2014-06-04,14.01435677,43.1,27.4,36.5,43.7,28.6,36.2,14,29.2,0,0,0,,,,,22.3,306.1,1000.1,2.5,2.8,344.1,29.7,10,,2014-06-04 5:23:11,2014-06-04 19:15:49,0.21,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42181099999"
Delhi,2014-06-05,12.89684084,45,29,37.4,45,28.5,37.2,13.5,27.2,0,0,0,,,,33.5,14.8,311.5,998.2,1.1,2.9,329.4,28.6,10,,2014-06-05 5:23:03,2014-06-05 19:16:17,0.24,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42181099999"
Delhi,2014-06-06,13.10949942,45,31,38,45.2,30.1,37.8,13.5,25.4,0,0,0,,,,33.5,17.3,286.7,996.8,5.3,3.1,330,28.6,10,,2014-06-06 5:22:56,2014-06-06 19:16:45,0.25,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42181099999"
Delhi,2014-06-07,14.86359789,45,32,38.9,45,31,38.6,13,23.2,0,0,0,,,,40.7,26,295.3,995.8,8.4,2.5,327.8,28.3,10,,2014-06-07 5:22:51,2014-06-07 19:17:12,0.31,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42181099999"
Delhi,2014-06-08,16.09093134,45.6,30.3,38.9,45.6,29.8,38.2,11.7,21.4,0,0,0,,,,46.4,19.1,277.5,995,24,2.8,316,27.4,10,,2014-06-08 5:22:47,2014-06-08 19:17:38,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999"
Delhi,2014-06-09,13.87515713,45,31,38.5,46.6,30.5,38.5,13.2,24.8,0,0,0,,,,33.5,14.8,292.5,994.7,33.6,2.9,318.7,27.5,10,,2014-06-09 5:22:44,2014-06-09 19:18:03,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999"
Delhi,2014-06-10,13.72373719,45.1,29.7,38.1,45.1,28.9,37.4,10.2,20.7,0,0,0,,,,40.7,22.5,281.9,996.1,4.7,2.8,332.8,28.6,10,,2014-06-10 5:22:43,2014-06-10 19:18:27,0.41,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42181099999"
Delhi,2014-06-11,13.23519841,45,30.6,37.9,45,29.1,37.1,11.4,21.5,0,0,0,,,,37.1,25.4,286.4,997.4,2.9,2.9,332.9,28.8,10,,2014-06-11 5:22:43,2014-06-11 19:18:51,0.44,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42181099999"
Delhi,2014-06-12,0,45,25,34.3,45.8,25,35.2,17.4,39.7,2.552,100,8.33,rain,,,55.4,31.8,264.4,998.6,36.9,2.7,307.3,26.6,9,,2014-06-12 5:22:44,2014-06-12 19:19:14,0.47,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"42182099999,VIDP,42181099999,remote"
Delhi,2014-06-13,16.14519117,35.8,23,29.7,42.4,23,31.1,19.4,56.5,0.595,100,4.17,rain,,,40.7,48,265.8,999,67.4,3.1,315.7,27.6,9,,2014-06-13 5:22:46,2014-06-13 19:19:35,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42182099999,VIDP,42181099999,remote"
Delhi,2014-06-14,16.14519117,36.6,27,30.5,46.8,29.5,35.2,22.9,64.7,1.701,100,4.17,rain,,,37.1,20.5,131.7,998.1,73,2.7,309.8,26.6,9,,2014-06-14 5:22:50,2014-06-14 19:19:56,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42182099999,VIDP,42181099999"
Delhi,2014-06-15,16.14519117,41,29.2,33.7,48.7,34.7,39.8,23.8,58.4,0.1,100,4.17,rain,,,,25.4,282.4,998.6,71.7,2.7,280.4,24.3,9,,2014-06-15 5:22:55,2014-06-15 19:20:16,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42182099999,VIDP,42181099999"
Delhi,2014-06-16,13.24861664,44,30.6,36.9,49.5,33.6,42,22.3,44.9,0,0,0,,,,44.3,22.3,278,997.4,36.1,3.2,317.5,27.5,10,,2014-06-16 5:23:01,2014-06-16 19:20:35,0.61,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"42182099999,VIDP,42181099999"
Delhi,2014-06-17,15.46657892,43,32,37.6,48.3,34.9,41.6,20.5,39,0,0,0,,,,40.7,24,274.1,995.9,44.3,3.2,287,24.9,10,,2014-06-17 5:23:09,2014-06-17 19:20:53,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999"
Delhi,2014-06-18,16.14519117,43.1,29.6,35.2,50.8,35.3,41.8,23.7,54.9,3.403,100,4.17,rain,,,40.7,23.4,111.6,995.7,51.5,3.1,275,23.8,9,,2014-06-18 5:23:17,2014-06-18 19:21:10,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42182099999,VIDP,42181099999,remote"
Delhi,2014-06-19,15.6793151,41.6,28,34.8,49.7,31.9,39.7,22.4,52.1,0,0,0,,,,33.5,24.1,260.7,995.2,53.2,3.7,301.5,26,9,,2014-06-19 5:23:27,2014-06-19 19:21:25,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999"
Delhi,2014-06-20,14.99347911,43,31,37.5,48.5,34.9,41.7,20.9,40.4,0,0,0,,,,40.7,28.7,271,993.3,34.1,3.3,309.8,26.7,10,,2014-06-20 5:23:38,2014-06-20 19:21:40,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999"
Delhi,2014-06-21,14.42252501,41.2,33.4,36.9,49.1,36,41.1,21.1,40.5,0,0,0,,,,40.7,22.3,284.7,995,47.9,2.9,315.5,27.3,9,,2014-06-21 5:23:50,2014-06-21 19:21:53,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999"
Delhi,2014-06-22,13.17285506,40,31,35.1,44.2,33,37.8,19.7,42.1,0,0,0,,,,,18.4,301.2,997.5,33.2,3.6,297.7,25.8,9,,2014-06-22 5:24:03,2014-06-22 19:22:06,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999"
Delhi,2014-06-23,15.41697059,40,28,33.3,41.9,29.6,35.2,19,44.6,2.552,100,4.17,rain,,,33.5,24.3,302.6,998,48.1,3,254.9,22,9,,2014-06-23 5:24:17,2014-06-23 19:22:17,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42182099999,VIDP,42181099999"
Delhi,2014-06-24,15.64086953,40,27.7,33.5,43.7,29.2,35.4,18.8,43.3,0,0,0,,,,33.5,22.3,289.2,996.6,46,3.4,309.8,26.8,9,,2014-06-24 5:24:32,2014-06-24 19:22:27,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999"
Delhi,2014-06-25,14.76645145,37.1,27,32.4,40.8,28.7,34.5,19.6,48.3,0,0,0,,,,,18.4,267.5,998.5,57.8,3.7,301.7,26.2,9,,2014-06-25 5:24:48,2014-06-25 19:22:35,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999,remote"
Delhi,2014-06-26,14.64401309,38,26.5,32.9,45.4,26.5,36.3,21.3,52.7,22.287,100,8.33,rain,,,,16.6,301.2,1001.7,46.7,3.2,294.1,25.4,9,,2014-06-26 5:25:06,2014-06-26 19:22:43,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42182099999,VIDP,42181099999"
Delhi,2014-06-27,13.21176875,41,29.7,34.7,46.8,33.3,38.8,21.5,48.9,0,0,0,,,,,23.3,279.4,1003,44.2,3,316,27.4,10,,2014-06-27 5:25:24,2014-06-27 19:22:49,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999"
Delhi,2014-06-28,14.22659883,41.8,29,34.8,46.6,31.3,39.1,21.7,48,0,0,0,,,,,16.6,287.8,1001.8,43.3,3.4,306,26.4,9,,2014-06-28 5:25:43,2014-06-28 19:22:54,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999,remote"
Delhi,2014-06-29,15.43661162,39,26.5,34.3,47.9,26.5,38.9,22.3,51,4.253,100,4.17,rain,,,51.8,26.1,284.3,999.2,58.2,3.2,292.6,25.5,9,,2014-06-29 5:26:03,2014-06-29 19:22:58,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42182099999,VIDP,42181099999"
Delhi,2014-06-30,14.65240374,38,26.2,31.9,46.9,26.2,38,24.4,66.1,0,0,0,,,,,14,78.2,999,75.4,2.9,291.7,25.1,9,,2014-06-30 5:26:24,2014-06-30 19:23:00,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999"
Delhi,2014-07-01,15.32231551,35,29.4,32,44.4,33.7,38.3,24.3,64.2,0,0,0,,,,,20.6,97.2,1001.3,52.2,2.9,287.1,24.6,9,,2014-07-01 5:26:46,2014-07-01 19:23:01,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999"
