Date,Mean Area-Weighted Radiance
2013-12-31 00:00:00,47.87613463
2014-01-01 00:00:00,47.87613463
2014-01-02 00:00:00,47.87613463
2014-01-03 00:00:00,50.24659081
2014-01-04 00:00:00,48.16825901
2014-01-05 00:00:00,33.72487157
2014-01-06 00:00:00,44.57515322
2014-01-07 00:00:00,47.93483374
2014-01-08 00:00:00,47.11188144
2014-01-09 00:00:00,47.03876144
2014-01-10 00:00:00,46.79735139
2014-01-11 00:00:00,50.59526213
2014-01-12 00:00:00,46.06400153
2014-01-13 00:00:00,46.5770952
2014-01-14 00:00:00,43.17766933
2014-01-15 00:00:00,47.03950973
2014-01-16 00:00:00,44.56337678
2014-01-17 00:00:00,47.03950973
2014-01-18 00:00:00,45.86156229
2014-01-19 00:00:00,55.80168074
2014-01-20 00:00:00,49.47449242
2014-01-21 00:00:00,45.44740493
2014-01-22 00:00:00,47.03950973
2014-01-23 00:00:00,43.93904101
2014-01-24 00:00:00,45.89814156
2014-01-25 00:00:00,49.65793061
2014-01-26 00:00:00,48.43768817
2014-01-27 00:00:00,47.4275383
2014-01-28 00:00:00,47.47949486
2014-01-29 00:00:00,46.55723398
2014-01-30 00:00:00,51.20181907
2014-01-31 00:00:00,47.05640674
2014-02-01 00:00:00,50.75611425
2014-02-02 00:00:00,48.09762596
2014-02-03 00:00:00,47.41478524
2014-02-04 00:00:00,48.31780091
2014-02-05 00:00:00,48.40389875
2014-02-06 00:00:00,45.40877598
2014-02-07 00:00:00,49.44612125
2014-02-08 00:00:00,48.4099955
2014-02-09 00:00:00,50.93318779
2014-02-10 00:00:00,48.21893647
2014-02-11 00:00:00,47.84099924
2014-02-12 00:00:00,47.47553091
2014-02-13 00:00:00,44.04445593
2014-02-14 00:00:00,48.78086312
2014-02-15 00:00:00,48.78086312
2014-02-16 00:00:00,48.78086312
2014-02-17 00:00:00,40.96659431
2014-02-18 00:00:00,44.23502831
2014-02-19 00:00:00,52.15534367
2014-02-20 00:00:00,54.3273406
2014-02-21 00:00:00,48.65240174
2014-02-22 00:00:00,48.30954969
2014-02-23 00:00:00,48.79073883
2014-02-24 00:00:00,48.62243087
2014-02-25 00:00:00,48.78086312
2014-02-26 00:00:00,46.81248287
2014-02-27 00:00:00,44.65065059
2014-02-28 00:00:00,48.67675209
2014-03-01 00:00:00,48.68067605
2014-03-02 00:00:00,48.67690208
2014-03-03 00:00:00,48.64435468
2014-03-04 00:00:00,48.67748705
2014-03-05 00:00:00,48.67748705
2014-03-06 00:00:00,40.94389325
2014-03-07 00:00:00,49.79076092
2014-03-08 00:00:00,48.39587377
2014-03-09 00:00:00,50.19027469
2014-03-10 00:00:00,48.4723717
2014-03-11 00:00:00,48.40100953
2014-03-12 00:00:00,48.52934924
2014-03-13 00:00:00,46.39721411
2014-03-14 00:00:00,47.79291955
2014-03-15 00:00:00,46.75453913
2014-03-16 00:00:00,49.06873274
2014-03-17 00:00:00,45.81610288
2014-03-18 00:00:00,48.49904943
2014-03-19 00:00:00,45.20468287
2014-03-20 00:00:00,47.20593884
2014-03-21 00:00:00,48.50871744
2014-03-22 00:00:00,48.52934924
2014-03-23 00:00:00,48.11025403
2014-03-24 00:00:00,45.76203518
2014-03-25 00:00:00,46.96240933
2014-03-26 00:00:00,44.71209414
2014-03-27 00:00:00,47.82235025
2014-03-28 00:00:00,49.42694833
2014-03-29 00:00:00,48.46511856
2014-03-30 00:00:00,48.43334569
2014-03-31 00:00:00,48.43334569
2014-04-01 00:00:00,46.78760025
2014-04-02 00:00:00,44.82117302
2014-04-03 00:00:00,45.72477595
2014-04-04 00:00:00,36.57300105
2014-04-05 00:00:00,52.75276798
