name,datetime,Mean Area-Weighted Radiance
Guangzhou,2016/12/19,9.242379627
Guangzhou,2016/12/21,7.969540216
Guangzhou,2016/12/22,8.446273311
Guangzhou,2016/12/23,8.770790247
Guangzhou,2016/12/24,9.397760436
Guangzhou,2016/12/25,8.773469628
Guangzhou,2016/12/26,8.364782726
Guangzhou,2016/12/27,8.458109939
Guangzhou,2016/12/28,9.126047365
Guangzhou,2016/12/29,9.536986946
Guangzhou,2016/12/30,9.559776044
Guangzhou,2016/12/31,8.889451619
Guangzhou,2017/1/1,8.277548284
Guangzhou,2017/1/2,7.888008928
Guangzhou,2017/1/3,8.205837247
Guangzhou,2017/1/4,7.553834326
Guangzhou,2017/1/5,8.206910221
Guangzhou,2017/1/6,9.177990815
Guangzhou,2017/1/7,9.006431962
Guangzhou,2017/1/8,8.932888617
Guangzhou,2017/1/9,9.301940624
Guangzhou,2017/1/10,9.211356107
Guangzhou,2017/1/11,9.154246329
Guangzhou,2017/1/12,9.25726671
Guangzhou,2017/1/13,9.141205348
Guangzhou,2017/1/14,9.206790147
Guangzhou,2017/1/15,9.113073317
Guangzhou,2017/1/16,8.8219721
Guangzhou,2017/1/17,9.081284583
Guangzhou,2017/1/18,9.085340627
Guangzhou,2017/1/19,9.101093777
Guangzhou,2017/1/20,9.016639117
Guangzhou,2017/1/21,8.871481517
Guangzhou,2017/1/22,7.927586612
Guangzhou,2017/1/23,9.066794805
Guangzhou,2017/1/24,9.078969041
Guangzhou,2017/1/25,8.103804138
Guangzhou,2017/1/26,7.964840614
Guangzhou,2017/1/27,8.208978154
Guangzhou,2017/1/28,8.986873769
Guangzhou,2017/1/29,8.433360996
Guangzhou,2017/1/30,9.022013482
Guangzhou,2017/1/31,8.877207058
Guangzhou,2017/2/1,8.744203343
Guangzhou,2017/2/2,9.05177295
Guangzhou,2017/2/3,8.907897944
Guangzhou,2017/2/4,8.845265462
Guangzhou,2017/2/5,8.762366557
Guangzhou,2017/2/6,9.052176813
Guangzhou,2017/2/7,8.99003955
Guangzhou,2017/2/8,7.971459583
Guangzhou,2017/2/9,9.052315203
Guangzhou,2017/2/10,8.914900877
Guangzhou,2017/2/11,8.539348166
Guangzhou,2017/2/12,8.121028924
Guangzhou,2017/2/13,7.914047925
Guangzhou,2017/2/14,8.149884788
Guangzhou,2017/2/15,9.157290454
Guangzhou,2017/2/16,9.121907202
Guangzhou,2017/2/17,8.193244224
Guangzhou,2017/2/18,8.048870834
Guangzhou,2017/2/19,8.306621456
Guangzhou,2017/2/20,8.608885216
Guangzhou,2017/2/21,8.236922952
Guangzhou,2017/2/22,8.340976282
Guangzhou,2017/2/23,7.977239846
Guangzhou,2017/2/24,8.141317281
Guangzhou,2017/2/25,8.688128775
Guangzhou,2017/2/26,8.866691918
Guangzhou,2017/2/27,8.901500354
Guangzhou,2017/2/28,8.967310602
Guangzhou,2017/3/1,8.045760907
Guangzhou,2017/3/2,8.207911964
Guangzhou,2017/3/3,8.411964389
Guangzhou,2017/3/4,8.901816254
Guangzhou,2017/3/5,8.138797546
Guangzhou,2017/3/6,8.908787529
Guangzhou,2017/3/7,8.90121973
Guangzhou,2017/3/8,8.888893085
Guangzhou,2017/3/9,8.876776738
Guangzhou,2017/3/10,8.792597953
Guangzhou,2017/3/11,8.379179565
Guangzhou,2017/3/12,8.933285017
Guangzhou,2017/3/13,8.395033795
Guangzhou,2017/3/14,8.870322842
Guangzhou,2017/3/15,8.876494531
Guangzhou,2017/3/16,8.891583998
Guangzhou,2017/3/17,8.879068311
Guangzhou,2017/3/18,8.911628591
Guangzhou,2017/3/19,8.832447669
Guangzhou,2017/3/20,8.590127061
Guangzhou,2017/3/21,8.911628591
Guangzhou,2017/3/22,8.795566776
Guangzhou,2017/3/23,8.683856554
Guangzhou,2017/3/24,8.7998797
Guangzhou,2017/3/25,8.874654986
Guangzhou,2017/3/26,8.666423052
Guangzhou,2017/3/27,8.309772086
Guangzhou,2017/3/28,8.86253163
Guangzhou,2017/3/29,8.901976352
Guangzhou,2017/3/30,7.834419045
Guangzhou,2017/3/31,8.246515493
Guangzhou,2017/4/1,8.878906178
Guangzhou,2017/4/2,8.347989842
Guangzhou,2017/4/3,8.542778967
Guangzhou,2017/4/4,9.043240719
Guangzhou,2017/4/5,8.89841123
Guangzhou,2017/4/6,8.82396903
Guangzhou,2017/4/7,8.448954953
Guangzhou,2017/4/8,8.289734052
Guangzhou,2017/4/9,8.641156957
Guangzhou,2017/4/10,8.416162667
Guangzhou,2017/4/11,8.634503165
Guangzhou,2017/4/12,8.898419371
Guangzhou,2017/4/13,8.210419489
Guangzhou,2017/4/14,8.822482017
Guangzhou,2017/4/15,7.845377847
Guangzhou,2017/4/16,8.667989888
Guangzhou,2017/4/17,8.50118355
Guangzhou,2017/4/18,8.665935522
Guangzhou,2017/4/19,7.432161391
Guangzhou,2017/4/20,7.349858105
Guangzhou,2017/4/21,8.802306497
Guangzhou,2017/4/22,8.363975678
Guangzhou,2017/4/23,8.868600883
Guangzhou,2017/4/24,8.868600431
Guangzhou,2017/4/25,8.789571692
Guangzhou,2017/4/26,8.865685425
Guangzhou,2017/4/27,8.814813818
Guangzhou,2017/4/28,8.031687203
Guangzhou,2017/4/29,8.209783167
Guangzhou,2017/4/30,8.453149613
Guangzhou,2017/5/1,8.477796571
Guangzhou,2017/5/2,7.601921177
Guangzhou,2017/5/3,7.215090824
Guangzhou,2017/5/4,8.41505487
Guangzhou,2017/5/5,8.098141008
Guangzhou,2017/5/6,8.126500523
Guangzhou,2017/5/7,8.680078195
Guangzhou,2017/5/8,8.740911383
Guangzhou,2017/5/9,8.765453645
Guangzhou,2017/5/10,8.774627851
Guangzhou,2017/5/11,8.746899231
Guangzhou,2017/5/12,8.774549159
Guangzhou,2017/5/13,7.564162459
Guangzhou,2017/5/14,8.772085277
Guangzhou,2017/5/15,8.774549159
Guangzhou,2017/5/16,8.774324162
Guangzhou,2017/5/17,8.774549159
Guangzhou,2017/5/18,8.774549159
Guangzhou,2017/5/19,8.266114163
Guangzhou,2017/5/20,8.737180963
Guangzhou,2017/5/21,7.993043875
Guangzhou,2017/5/22,7.212195491
Guangzhou,2017/5/23,8.771811663
Guangzhou,2017/5/24,7.195853506
Guangzhou,2017/5/25,7.806616255
Guangzhou,2017/5/26,8.085539166
Guangzhou,2017/5/27,8.723043265
Guangzhou,2017/5/28,8.40853811
Guangzhou,2017/5/29,8.731528235
Guangzhou,2017/5/30,7.423139369
Guangzhou,2017/5/31,8.407612346
Guangzhou,2017/6/1,8.624435304
Guangzhou,2017/6/2,8.684330743
Guangzhou,2017/6/3,8.684330743
Guangzhou,2017/6/4,7.066754781
Guangzhou,2017/6/5,8.164199996
Guangzhou,2017/6/6,8.533226224
Guangzhou,2017/6/7,8.665678642
Guangzhou,2017/6/8,8.405709938
Guangzhou,2017/6/9,7.737760301
Guangzhou,2017/6/10,8.217353905
Guangzhou,2017/6/11,8.382351451
Guangzhou,2017/6/12,8.685269397
Guangzhou,2017/6/13,8.680555097
Guangzhou,2017/6/14,8.643458706
Guangzhou,2017/6/15,8.684330743
Guangzhou,2017/6/16,8.684330743
Guangzhou,2017/6/17,8.685172388
Guangzhou,2017/6/18,8.611974565
Guangzhou,2017/6/19,8.694711337
Guangzhou,2017/6/20,8.674134668
Guangzhou,2017/6/21,8.674134668
Guangzhou,2017/6/22,6.993038222
Guangzhou,2017/6/23,8.247467489
Guangzhou,2017/6/24,8.255160562
Guangzhou,2017/6/25,8.476891384
Guangzhou,2017/6/26,8.454752854
Guangzhou,2017/6/27,8.497776265
Guangzhou,2017/6/28,8.56343252
Guangzhou,2017/6/29,10.04940562
Guangzhou,2017/6/30,8.653605259
Guangzhou,2017/7/1,8.722492419
Guangzhou,2017/7/2,8.722492419
Guangzhou,2017/7/3,8.722492419
Guangzhou,2017/7/4,8.7271728
Guangzhou,2017/7/5,8.722492419
Guangzhou,2017/7/6,8.722492419
Guangzhou,2017/7/7,8.722492419
Guangzhou,2017/7/8,8.078839922
Guangzhou,2017/7/9,8.722663371
Guangzhou,2017/7/10,8.717404557
Guangzhou,2017/7/11,7.456531797
Guangzhou,2017/7/12,8.676238329
Guangzhou,2017/7/13,8.708165227
Guangzhou,2017/7/14,8.255949519
Guangzhou,2017/7/15,8.721824439
Guangzhou,2017/7/16,8.722492419
Guangzhou,2017/7/17,8.722492419
Guangzhou,2017/7/18,8.722492419
Guangzhou,2017/7/19,8.719228725
Guangzhou,2017/7/20,8.728931391
Guangzhou,2017/7/21,8.735023031
Guangzhou,2017/7/22,8.390994937
Guangzhou,2017/7/23,8.737209907
Guangzhou,2017/7/24,7.467227839
Guangzhou,2017/7/25,8.610398911
Guangzhou,2017/7/26,8.752582033
Guangzhou,2017/7/27,8.127859096
Guangzhou,2017/7/28,7.485901874
Guangzhou,2017/7/29,8.566272452
Guangzhou,2017/7/30,8.669938426
Guangzhou,2017/7/31,8.658271846
Guangzhou,2017/8/1,8.658271846
Guangzhou,2017/8/2,8.100554012
Guangzhou,2017/8/3,6.62459201
Guangzhou,2017/8/4,8.065679546
Guangzhou,2017/8/5,9.106511558
Guangzhou,2017/8/6,7.965455454
Guangzhou,2017/8/7,6.841417003
Guangzhou,2017/8/8,8.647607461
Guangzhou,2017/8/9,8.640750154
Guangzhou,2017/8/10,8.518557128
Guangzhou,2017/8/11,8.637716884
Guangzhou,2017/8/12,8.613086885
Guangzhou,2017/8/13,8.346015978
Guangzhou,2017/8/14,8.293531406
Guangzhou,2017/8/15,8.583214127
Guangzhou,2017/8/16,8.716151587
Guangzhou,2017/8/17,8.19173686
Guangzhou,2017/8/18,7.922312422
Guangzhou,2017/8/19,7.750703821
Guangzhou,2017/8/20,8.37484629
Guangzhou,2017/8/21,8.60879273
Guangzhou,2017/8/22,8.611873034
Guangzhou,2017/8/23,8.611428468
Guangzhou,2017/8/24,8.61471794
Guangzhou,2017/8/25,8.612051675
Guangzhou,2017/8/26,8.616977629
Guangzhou,2017/8/27,8.612352424
Guangzhou,2017/8/28,7.036530395
Guangzhou,2017/8/29,7.846771243
Guangzhou,2017/8/30,8.533366876
Guangzhou,2017/8/31,8.562812253
Guangzhou,2017/9/1,8.576583625
Guangzhou,2017/9/2,8.535472572
Guangzhou,2017/9/3,8.537159028
Guangzhou,2017/9/4,8.534597912
Guangzhou,2017/9/5,8.141556298
Guangzhou,2017/9/6,8.51762277
Guangzhou,2017/9/7,8.536057563
Guangzhou,2017/9/8,8.109509327
Guangzhou,2017/9/9,7.689573728
Guangzhou,2017/9/10,7.718974106
Guangzhou,2017/9/11,8.6164001
Guangzhou,2017/9/12,9.211837306
Guangzhou,2017/9/13,8.420543429
Guangzhou,2017/9/14,8.505493082
Guangzhou,2017/9/15,8.537940072
Guangzhou,2017/9/16,8.908034977
Guangzhou,2017/9/17,9.669867874
Guangzhou,2017/9/18,7.857034251
Guangzhou,2017/9/19,8.66623808
Guangzhou,2017/9/20,8.760232594
Guangzhou,2017/9/21,7.951315043
Guangzhou,2017/9/22,9.695428387
Guangzhou,2017/9/23,8.802487625
Guangzhou,2017/9/24,8.202601367
Guangzhou,2017/9/25,7.864116329
Guangzhou,2017/9/26,8.439827329
Guangzhou,2017/9/27,8.174416648
Guangzhou,2017/9/28,8.016962026
Guangzhou,2017/9/30,8.788434499
Guangzhou,2017/10/1,7.961721416
Guangzhou,2017/10/2,8.798919338
Guangzhou,2017/10/3,9.748448428
Guangzhou,2017/10/4,8.574664258
Guangzhou,2017/10/5,8.897723578
Guangzhou,2017/10/6,8.88322385
Guangzhou,2017/10/7,8.693701679
Guangzhou,2017/10/8,8.883345054
Guangzhou,2017/10/9,8.916340403
Guangzhou,2017/10/10,8.000795515
Guangzhou,2017/10/11,8.172475799
Guangzhou,2017/10/12,8.91638088
Guangzhou,2017/10/13,8.664524036
Guangzhou,2017/10/14,8.883345054
Guangzhou,2017/10/15,8.883345054
Guangzhou,2017/10/16,8.883889569
Guangzhou,2017/10/17,8.858108356
Guangzhou,2017/10/18,8.793466507
Guangzhou,2017/10/19,10.05691983
Guangzhou,2017/10/20,9.062936397
Guangzhou,2017/10/21,8.51046087
Guangzhou,2017/10/22,8.773316087
Guangzhou,2017/10/23,8.959064421
Guangzhou,2017/10/24,9.42636236
Guangzhou,2017/10/25,9.025968672
Guangzhou,2017/10/26,8.885387435
Guangzhou,2017/10/27,8.820022432
Guangzhou,2017/10/28,9.185854614
Guangzhou,2017/10/29,10.07316345
Guangzhou,2017/10/30,10.00606473
Guangzhou,2017/10/31,9.274357403
Guangzhou,2017/11/1,8.643365541
Guangzhou,2017/11/2,8.567273064
Guangzhou,2017/11/3,9.74095593
Guangzhou,2017/11/4,9.743992366
Guangzhou,2017/11/5,9.029423217
Guangzhou,2017/11/6,9.742238297
Guangzhou,2017/11/7,9.741014271
Guangzhou,2017/11/8,9.269582728
Guangzhou,2017/11/9,9.366465564
Guangzhou,2017/11/10,9.916806677
Guangzhou,2017/11/11,9.037556108
Guangzhou,2017/11/12,9.661763702
Guangzhou,2017/11/13,9.54120173
Guangzhou,2017/11/14,8.885820921
Guangzhou,2017/11/15,8.783319728
Guangzhou,2017/11/16,9.633157934
Guangzhou,2017/11/17,8.696957233
Guangzhou,2017/11/18,9.081363049
Guangzhou,2017/11/19,8.803925794
Guangzhou,2017/11/20,8.258686337
Guangzhou,2017/11/21,8.617961735
Guangzhou,2017/11/22,8.931158291
Guangzhou,2017/11/23,9.67637197
Guangzhou,2017/11/24,9.647042369
Guangzhou,2017/11/25,9.689417474
Guangzhou,2017/11/26,9.241907473
Guangzhou,2017/11/27,8.545004737
Guangzhou,2017/11/28,9.599683648
Guangzhou,2017/11/29,9.37340292
Guangzhou,2017/11/30,9.803342386
Guangzhou,2017/12/1,9.71004864
Guangzhou,2017/12/2,9.66730721
Guangzhou,2017/12/3,9.724270005
Guangzhou,2017/12/4,9.356958725
Guangzhou,2017/12/5,9.69877326
Guangzhou,2017/12/6,9.508852653
Guangzhou,2017/12/7,9.579810912
Guangzhou,2017/12/8,8.97209387
Guangzhou,2017/12/9,9.219746557
Guangzhou,2017/12/10,9.683653718
Guangzhou,2017/12/11,9.696997709
Guangzhou,2017/12/12,9.697377603
Guangzhou,2017/12/13,9.697377603
Guangzhou,2017/12/14,9.638405442
Guangzhou,2017/12/15,9.54732842
Guangzhou,2017/12/16,8.867566804
Guangzhou,2017/12/17,9.773597616
Guangzhou,2017/12/18,9.615835009
Guangzhou,2017/12/19,8.727888718
Guangzhou,2017/12/20,8.901432742
Guangzhou,2017/12/21,9.693163044
Guangzhou,2017/12/22,9.521551504
Guangzhou,2017/12/23,9.740667844
Guangzhou,2017/12/24,8.630381544
Guangzhou,2017/12/25,8.843967492
Guangzhou,2017/12/26,9.717678171
Guangzhou,2017/12/27,9.776773572
Guangzhou,2017/12/28,8.76615577
Guangzhou,2017/12/29,9.690522105
Guangzhou,2017/12/30,9.769964656
Guangzhou,2017/12/31,9.056540842
Guangzhou,2018/1/1,9.816048925
Guangzhou,2018/1/2,9.770062343
Guangzhou,2018/1/3,9.745165288
Guangzhou,2018/1/4,9.736612931
Guangzhou,2018/1/5,8.411272214
Guangzhou,2018/1/6,9.342855398
Guangzhou,2018/1/7,9.753012353
Guangzhou,2018/1/8,9.726742706
Guangzhou,2018/1/9,9.768110413
Guangzhou,2018/1/10,9.66234417
Guangzhou,2018/1/11,9.755092723
Guangzhou,2018/1/12,10.36636042
Guangzhou,2018/1/13,9.966287602
Guangzhou,2018/1/14,9.063747742
Guangzhou,2018/1/15,8.961154515
Guangzhou,2018/1/16,9.14145047
Guangzhou,2018/1/17,9.410404564
Guangzhou,2018/1/18,9.685676652
Guangzhou,2018/1/19,10.01807435
Guangzhou,2018/1/20,9.213930339
Guangzhou,2018/1/21,9.415750663
Guangzhou,2018/1/22,8.99755059
Guangzhou,2018/1/23,9.841344869
Guangzhou,2018/1/24,9.453610686
Guangzhou,2018/1/25,9.891486538
Guangzhou,2018/1/26,9.679347126
Guangzhou,2018/1/27,9.762794615
Guangzhou,2018/1/28,9.838423532
Guangzhou,2018/1/30,9.890167085
Guangzhou,2018/1/31,9.957569268
Guangzhou,2018/2/1,10.00598853
Guangzhou,2018/2/2,9.897129315
Guangzhou,2018/2/3,10.005437
Guangzhou,2018/2/4,9.978379301
Guangzhou,2018/2/5,9.505792474
Guangzhou,2018/2/6,9.852452915
Guangzhou,2018/2/7,10.00553808
Guangzhou,2018/2/8,9.759166405
Guangzhou,2018/2/9,9.979065597
Guangzhou,2018/2/10,9.165002295
Guangzhou,2018/2/11,9.617495008
Guangzhou,2018/2/12,9.243311045
Guangzhou,2018/2/13,10.17241542
Guangzhou,2018/2/14,9.355771331
Guangzhou,2018/2/15,9.067837252
Guangzhou,2018/2/16,9.203392134
Guangzhou,2018/2/17,10.14840569
Guangzhou,2018/2/18,9.652720197
Guangzhou,2018/2/19,9.928569813
Guangzhou,2018/2/20,9.790224974
Guangzhou,2018/2/21,10.28131081
Guangzhou,2018/2/22,9.779558328
Guangzhou,2018/2/23,10.28104625
Guangzhou,2018/2/24,9.866323782
Guangzhou,2018/2/25,9.799966307
Guangzhou,2018/2/26,10.01762797
Guangzhou,2018/2/27,10.12919641
Guangzhou,2018/2/28,8.801854469
Guangzhou,2018/3/1,10.03206144
Guangzhou,2018/3/2,10.20535854
Guangzhou,2018/3/3,10.28082283
Guangzhou,2018/3/4,9.794810607
Guangzhou,2018/3/5,9.970918913
Guangzhou,2018/3/6,9.657254499
Guangzhou,2018/3/7,10.28082283
Guangzhou,2018/3/8,9.545425786
Guangzhou,2018/3/9,9.665658969
Guangzhou,2018/3/10,9.211129302
Guangzhou,2018/3/11,9.752250531
Guangzhou,2018/3/12,10.12932259
Guangzhou,2018/3/13,10.17704334
Guangzhou,2018/3/14,10.15748786
Guangzhou,2018/3/15,8.747026314
Guangzhou,2018/3/16,9.057408492
Guangzhou,2018/3/17,8.727398475
Guangzhou,2018/3/18,9.863534504
Guangzhou,2018/3/19,9.00709655
Guangzhou,2018/3/20,9.993907003
Guangzhou,2018/3/21,9.967604341
Guangzhou,2018/3/22,10.04952864
Guangzhou,2018/3/23,9.798630121
Guangzhou,2018/3/24,10.15877453
Guangzhou,2018/3/25,9.629111388
Guangzhou,2018/3/26,9.207340089
Guangzhou,2018/3/27,9.687096278
Guangzhou,2018/3/28,9.650809648
Guangzhou,2018/3/29,10.12854991
Guangzhou,2018/3/30,9.372383313
Guangzhou,2018/3/31,9.088308094
Guangzhou,2018/4/1,9.184694129
Guangzhou,2018/4/2,8.268203578
Guangzhou,2018/4/3,9.182864308
Guangzhou,2018/4/4,10.10846665
Guangzhou,2018/4/5,10.10085793
Guangzhou,2018/4/6,10.12926425
Guangzhou,2018/4/7,10.17184762
Guangzhou,2018/4/8,9.719950523
Guangzhou,2018/4/9,9.650162472
Guangzhou,2018/4/10,9.010937546
Guangzhou,2018/4/11,9.613621676
Guangzhou,2018/4/12,9.862801173
Guangzhou,2018/4/13,9.268048907
Guangzhou,2018/4/14,9.213293113
Guangzhou,2018/4/15,10.1773606
Guangzhou,2018/4/16,9.653612947
Guangzhou,2018/4/17,10.16771107
Guangzhou,2018/4/18,9.128296652
Guangzhou,2018/4/19,10.04941806
Guangzhou,2018/4/20,10.06592874
Guangzhou,2018/4/21,9.017741939
Guangzhou,2018/4/22,9.002766666
Guangzhou,2018/4/23,10.01014791
Guangzhou,2018/4/24,9.990864235
Guangzhou,2018/4/25,9.974104141
Guangzhou,2018/4/26,9.979765235
Guangzhou,2018/4/27,9.634107668
Guangzhou,2018/4/28,9.873610505
Guangzhou,2018/4/29,10.01034532
Guangzhou,2018/4/30,9.625770585
Guangzhou,2018/5/1,9.441227509
Guangzhou,2018/5/2,9.909377494
Guangzhou,2018/5/3,10.01093981
Guangzhou,2018/5/4,9.990252788
Guangzhou,2018/5/5,9.183939543
Guangzhou,2018/5/6,8.81518625
Guangzhou,2018/5/7,10.01017685
Guangzhou,2018/5/8,10.01048959
Guangzhou,2018/5/9,10.01033333
Guangzhou,2018/5/10,8.912315565
Guangzhou,2018/5/11,9.33092832
Guangzhou,2018/5/12,9.374026127
Guangzhou,2018/5/13,9.994652997
Guangzhou,2018/5/14,9.372495246
Guangzhou,2018/5/15,10.16159162
Guangzhou,2018/5/16,9.519288649
Guangzhou,2018/5/17,9.939151887
Guangzhou,2018/5/18,9.737973539
Guangzhou,2018/5/19,9.443038561
Guangzhou,2018/5/20,10.13761558
Guangzhou,2018/5/21,9.980396582
Guangzhou,2018/5/22,9.207412675
Guangzhou,2018/5/23,8.69215316
Guangzhou,2018/5/24,9.242120711
Guangzhou,2018/5/25,9.795522003
Guangzhou,2018/5/26,9.021733084
Guangzhou,2018/5/27,8.761070396
Guangzhou,2018/5/28,9.870865321
Guangzhou,2018/5/29,9.995019323
Guangzhou,2018/5/30,9.921732179
Guangzhou,2018/5/31,10.00149493
Guangzhou,2018/6/1,10.01235853
Guangzhou,2018/6/2,9.904740304
Guangzhou,2018/6/3,9.137529877
Guangzhou,2018/6/4,10.01235672
Guangzhou,2018/6/5,10.01235853
Guangzhou,2018/6/6,10.01235853
Guangzhou,2018/6/7,10.01235853
Guangzhou,2018/6/8,9.990301857
Guangzhou,2018/6/9,9.174556621
Guangzhou,2018/6/10,9.828704585
Guangzhou,2018/6/11,10.0400469
Guangzhou,2018/6/12,10.0400469
Guangzhou,2018/6/13,9.552419448
Guangzhou,2018/6/14,10.0399768
Guangzhou,2018/6/15,10.01636596
Guangzhou,2018/6/16,8.981686864
Guangzhou,2018/6/17,8.360098501
Guangzhou,2018/6/18,9.93290241
Guangzhou,2018/6/19,9.899008885
Guangzhou,2018/6/20,9.94201511
Guangzhou,2018/6/21,9.94201511
Guangzhou,2018/6/22,9.94201511
Guangzhou,2018/6/23,9.392194994
Guangzhou,2018/6/24,9.898972704
Guangzhou,2018/6/25,8.347732057
Guangzhou,2018/6/26,9.426763509
Guangzhou,2018/6/27,8.779927368
Guangzhou,2018/6/28,9.178113828
Guangzhou,2018/6/29,9.827803694
Guangzhou,2018/6/30,9.94201511
Guangzhou,2018/7/1,9.94201511
Guangzhou,2018/7/2,9.756582223
Guangzhou,2018/7/3,8.854627128
Guangzhou,2018/7/4,9.024271362
Guangzhou,2018/7/5,9.94201511
Guangzhou,2018/7/6,9.94201511
Guangzhou,2018/7/7,9.94201511
Guangzhou,2018/7/8,9.942155761
Guangzhou,2018/7/9,8.980997176
Guangzhou,2018/7/10,8.728314968
Guangzhou,2018/7/11,9.839346131
Guangzhou,2018/7/12,9.840959774
Guangzhou,2018/7/13,9.839765144
Guangzhou,2018/7/14,9.788539648
Guangzhou,2018/7/15,9.840084436
Guangzhou,2018/7/16,9.829648666
Guangzhou,2018/7/17,9.840329106
Guangzhou,2018/7/18,9.838529811
Guangzhou,2018/7/19,9.330871562
Guangzhou,2018/7/20,8.497710462
Guangzhou,2018/7/21,8.781366215
Guangzhou,2018/7/22,9.736414392
Guangzhou,2018/7/23,9.771724378
Guangzhou,2018/7/24,9.412826839
Guangzhou,2018/7/25,9.03598068
Guangzhou,2018/7/26,9.666311345
Guangzhou,2018/7/27,9.5749035
Guangzhou,2018/7/28,9.134716855
Guangzhou,2018/7/29,9.369023967
Guangzhou,2018/7/30,8.751156754
Guangzhou,2018/7/31,8.410110825
Guangzhou,2018/8/1,9.769877823
Guangzhou,2018/8/2,9.612730056
Guangzhou,2018/8/3,9.753500336
Guangzhou,2018/8/4,9.765372692
Guangzhou,2018/8/5,9.770714946
Guangzhou,2018/8/6,9.764926316
Guangzhou,2018/8/7,9.2249511
Guangzhou,2018/8/8,10.10095833
Guangzhou,2018/8/9,10.17071291
Guangzhou,2018/8/10,9.919530153
Guangzhou,2018/8/11,9.916742909
Guangzhou,2018/8/12,9.337976026
Guangzhou,2018/8/13,9.826838584
Guangzhou,2018/8/14,9.550802638
Guangzhou,2018/8/15,9.930000068
Guangzhou,2018/8/16,9.930000068
Guangzhou,2018/8/17,9.617848445
Guangzhou,2018/8/18,9.902195695
Guangzhou,2018/8/19,9.902195695
Guangzhou,2018/8/20,6.908216331
Guangzhou,2018/8/21,8.88311644
Guangzhou,2018/8/22,9.59389434
Guangzhou,2018/8/23,9.633811442
Guangzhou,2018/8/24,9.614512843
Guangzhou,2018/8/25,9.404783042
Guangzhou,2018/8/26,9.633432905
Guangzhou,2018/8/27,9.633811442
Guangzhou,2018/8/28,9.611227441
Guangzhou,2018/8/29,9.633811442
Guangzhou,2018/8/30,9.633811442
Guangzhou,2018/8/31,9.633811442
Guangzhou,2018/9/1,8.550818467
Guangzhou,2018/9/2,7.608565472
Guangzhou,2018/9/3,9.084099188
Guangzhou,2018/9/4,9.716621479
Guangzhou,2018/9/5,8.701790701
Guangzhou,2018/9/6,9.633811442
Guangzhou,2018/9/7,9.633811442
Guangzhou,2018/9/8,9.630574657
Guangzhou,2018/9/9,9.515065045
Guangzhou,2018/9/10,9.49179701
Guangzhou,2018/9/11,9.646199367
Guangzhou,2018/9/12,8.740193429
Guangzhou,2018/9/13,8.88064306
Guangzhou,2018/9/14,9.990506955
Guangzhou,2018/9/15,9.682792399
Guangzhou,2018/9/16,9.682792399
Guangzhou,2018/9/17,9.682792399
Guangzhou,2018/9/18,7.882507027
Guangzhou,2018/9/19,9.387839332
Guangzhou,2018/9/20,9.023776822
Guangzhou,2018/9/21,9.29835289
Guangzhou,2018/9/22,9.510095448
Guangzhou,2018/9/23,9.17780426
Guangzhou,2018/9/24,9.085398968
Guangzhou,2018/9/25,9.30615179
Guangzhou,2018/9/26,9.477971142
Guangzhou,2018/9/27,9.317048407
Guangzhou,2018/9/28,8.951210346
Guangzhou,2018/9/29,9.348056776
Guangzhou,2018/9/30,11.10620697
Guangzhou,2018/10/1,9.519389728
Guangzhou,2018/10/2,9.344887377
Guangzhou,2018/10/3,8.692104543
Guangzhou,2018/10/4,9.008566376
Guangzhou,2018/10/5,10.2742717
Guangzhou,2018/10/6,11.37929218
Guangzhou,2018/10/7,9.154188441
Guangzhou,2018/10/8,8.265614648
Guangzhou,2018/10/9,9.877247535
Guangzhou,2018/10/10,10.00382788
Guangzhou,2018/10/11,9.977196882
Guangzhou,2018/10/12,10.0047403
Guangzhou,2018/10/13,9.54948183
Guangzhou,2018/10/14,10.0035061
Guangzhou,2018/10/15,9.697981136
Guangzhou,2018/10/16,9.998856927
Guangzhou,2018/10/17,10.00050675
Guangzhou,2018/10/18,9.846388183
Guangzhou,2018/10/19,10.00128169
Guangzhou,2018/10/20,9.639695497
Guangzhou,2018/10/21,9.893018323
Guangzhou,2018/10/22,9.569408836
Guangzhou,2018/10/23,10.00185198
Guangzhou,2018/10/24,9.980561429
Guangzhou,2018/10/25,8.545805454
Guangzhou,2018/10/26,9.175846451
Guangzhou,2018/10/27,11.38866718
Guangzhou,2018/10/28,10.57236115
Guangzhou,2018/10/29,9.316348317
Guangzhou,2018/10/30,9.295736824
Guangzhou,2018/10/31,10.00127016
Guangzhou,2018/11/1,9.872594968
Guangzhou,2018/11/2,8.578854621
Guangzhou,2018/11/3,8.756577475
Guangzhou,2018/11/4,9.713287912
Guangzhou,2018/11/5,9.000302332
Guangzhou,2018/11/6,9.63622648
Guangzhou,2018/11/7,9.371523803
Guangzhou,2018/11/8,10.17938466
Guangzhou,2018/11/9,9.855097924
Guangzhou,2018/11/10,8.692487376
Guangzhou,2018/11/11,9.924052923
Guangzhou,2018/11/12,10.11735051
Guangzhou,2018/11/13,9.601487691
Guangzhou,2018/11/14,9.798657935
Guangzhou,2018/11/15,9.339696176
Guangzhou,2018/11/16,8.020265292
Guangzhou,2018/11/17,9.851444387
Guangzhou,2018/11/18,9.692164693
Guangzhou,2018/11/19,8.80168216
Guangzhou,2018/11/20,9.154153843
